# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement				
#				
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output				
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-10-08 01:54:04 EDT       (caww01)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11472200 OUTLET C NR LONGVALE CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11472200				
#    DD parameter statistic   Description				
"#    02   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     e  Value has been estimated.  				
# 				
agenc	y_cd       site_no	datetime	02_00060	_00003  02_00060_00003_cd
USGS	11472200	7/23/89	1.3	A
USGS	11472200	7/24/89	1.4	A
USGS	11472200	7/25/89	1.2	A
USGS	11472200	7/26/89	1.1	A
USGS	11472200	7/27/89	1.1	A
USGS	11472200	7/28/89	1.1	A
USGS	11472200	7/29/89	1	A
USGS	11472200	7/30/89	0.97	A
USGS	11472200	7/31/89	0.97	A
USGS	11472200	8/1/89	1	A
USGS	11472200	8/2/89	1.1	A
USGS	11472200	8/3/89	1	A
USGS	11472200	8/4/89	0.97	A
USGS	11472200	8/5/89	0.87	A
USGS	11472200	8/6/89	0.83	A
USGS	11472200	8/7/89	0.86	A
USGS	11472200	8/8/89	0.8	A
USGS	11472200	8/9/89	0.7	A
USGS	11472200	8/10/89	0.53	A
USGS	11472200	8/11/89	0.44	A
USGS	11472200	8/12/89	0.38	A
USGS	11472200	8/13/89	0.36	A
USGS	11472200	8/14/89	0.3	A
USGS	11472200	8/15/89	0.25	A
USGS	11472200	8/16/89	0.24	A
USGS	11472200	8/17/89	0.33	A
USGS	11472200	8/18/89	0.34	A
USGS	11472200	8/19/89	0.29	A
USGS	11472200	8/20/89	0.26	A
USGS	11472200	8/21/89	0.24	A
USGS	11472200	8/22/89	0.21	A
USGS	11472200	8/23/89	0.32	A
USGS	11472200	8/24/89	0.51	A
USGS	11472200	8/25/89	0.55	A
USGS	11472200	8/26/89	0.55	A
USGS	11472200	8/27/89	0.57	A
USGS	11472200	8/28/89	0.52	A
USGS	11472200	8/29/89	0.5	A
USGS	11472200	8/30/89	0.52	A
USGS	11472200	8/31/89	0.55	A
USGS	11472200	9/1/89	0.51	A
USGS	11472200	9/2/89	0.55	A
USGS	11472200	9/3/89	0.55	A
USGS	11472200	9/4/89	0.56	A
USGS	11472200	9/5/89	0.61	A
USGS	11472200	9/6/89	0.52	A
USGS	11472200	9/7/89	0.5	A
USGS	11472200	9/8/89	0.47	A
USGS	11472200	9/9/89	0.39	A
USGS	11472200	9/10/89	0.32	A
USGS	11472200	9/11/89	0.29	A
USGS	11472200	9/12/89	0.38	A
USGS	11472200	9/13/89	0.54	A
USGS	11472200	9/14/89	0.6	A
USGS	11472200	9/15/89	0.56	A
USGS	11472200	9/16/89	0.95	A
USGS	11472200	9/17/89	2.7	A
USGS	11472200	9/18/89	5.2	A
USGS	11472200	9/19/89	3.9	A
USGS	11472200	9/20/89	2.9	A
USGS	11472200	9/21/89	2.3	A
USGS	11472200	9/22/89	2	A
USGS	11472200	9/23/89	1.6	A
USGS	11472200	9/24/89	1.4	A
USGS	11472200	9/25/89	1.4	A
USGS	11472200	9/26/89	1.4	A
USGS	11472200	9/27/89	1.7	A
USGS	11472200	9/28/89	2	A
USGS	11472200	9/29/89	4.6	A
USGS	11472200	9/30/89	5.7	A
USGS	11472200	10/1/89	4.1	A
USGS	11472200	10/2/89	5.1	A
USGS	11472200	10/3/89	4.8	A
USGS	11472200	10/4/89	3.5	A
USGS	11472200	10/5/89	2.4	A
USGS	11472200	10/6/89	3.9	A
USGS	11472200	10/7/89	5.1	A
USGS	11472200	10/8/89	3.4	A
USGS	11472200	10/9/89	2.5	A
USGS	11472200	10/10/89	2.3	A
USGS	11472200	10/11/89	2.2	A
USGS	11472200	10/12/89	2.3	A
USGS	11472200	10/13/89	2.1	A
USGS	11472200	10/14/89	2	A
USGS	11472200	10/15/89	1.9	A
USGS	11472200	10/16/89	1.8	A
USGS	11472200	10/17/89	2	A
USGS	11472200	10/18/89	2.3	A
USGS	11472200	10/19/89	2.1	A
USGS	11472200	10/20/89	2.1	A
USGS	11472200	10/21/89	3.8	A
USGS	11472200	10/22/89	9.8	A
USGS	11472200	10/23/89	332	A
USGS	11472200	10/24/89	173	A
USGS	11472200	10/25/89	133	A
USGS	11472200	10/26/89	62	A
USGS	11472200	10/27/89	222	A
USGS	11472200	10/28/89	95	A
USGS	11472200	10/29/89	47	A
USGS	11472200	10/30/89	30	A
USGS	11472200	10/31/89	22	A
USGS	11472200	11/1/89	18	A
USGS	11472200	11/2/89	15	A
USGS	11472200	11/3/89	13	A
USGS	11472200	11/4/89	12	A
USGS	11472200	11/5/89	10	A
USGS	11472200	11/6/89	9.6	A
USGS	11472200	11/7/89	9	A
USGS	11472200	11/8/89	8.5	A
USGS	11472200	11/9/89	8.3	A
USGS	11472200	11/10/89	11	A:e
USGS	11472200	11/11/89	11	A:e
USGS	11472200	11/12/89	10	A:e
USGS	11472200	11/13/89	8	A:e
USGS	11472200	11/14/89	7.2	A:e
USGS	11472200	11/15/89	6.8	A:e
USGS	11472200	11/16/89	6.6	A:e
USGS	11472200	11/17/89	6.5	A:e
USGS	11472200	11/18/89	6.4	A:e
USGS	11472200	11/19/89	6.4	A:e
USGS	11472200	11/20/89	6.4	A:e
USGS	11472200	11/21/89	6.5	A:e
USGS	11472200	11/22/89	6.7	A:e
USGS	11472200	11/23/89	6.9	A:e
USGS	11472200	11/24/89	7.8	A:e
USGS	11472200	11/25/89	55	A:e
USGS	11472200	11/26/89	145	A:e
USGS	11472200	11/27/89	78	A:e
USGS	11472200	11/28/89	36	A:e
USGS	11472200	11/29/89	29	A:e
USGS	11472200	11/30/89	27	A:e
USGS	11472200	12/1/89	24	A:e
USGS	11472200	12/2/89	23	A:e
USGS	11472200	12/3/89	21	A:e
USGS	11472200	12/4/89	20	A:e
USGS	11472200	12/5/89	19	A
USGS	11472200	12/6/89	19	A
USGS	11472200	12/7/89	18	A
USGS	11472200	12/8/89	17	A
USGS	11472200	12/9/89	16	A
USGS	11472200	12/10/89	15	A
USGS	11472200	12/11/89	14	A
USGS	11472200	12/12/89	13	A
USGS	11472200	12/13/89	13	A
USGS	11472200	12/14/89	12	A
USGS	11472200	12/15/89	12	A
USGS	11472200	12/16/89	12	A
USGS	11472200	12/17/89	12	A
USGS	11472200	12/18/89	12	A
USGS	11472200	12/19/89	12	A
USGS	11472200	12/20/89	12	A
USGS	11472200	12/21/89	11	A
USGS	11472200	12/22/89	11	A
USGS	11472200	12/23/89	10	A
USGS	11472200	12/24/89	10	A
USGS	11472200	12/25/89	10	A
USGS	11472200	12/26/89	10	A
USGS	11472200	12/27/89	10	A
USGS	11472200	12/28/89	9.9	A
USGS	11472200	12/29/89	9.8	A
USGS	11472200	12/30/89	9.8	A
USGS	11472200	12/31/89	9.8	A
USGS	11472200	1/1/90	9.3	A
USGS	11472200	1/2/90	9.7	A
USGS	11472200	1/3/90	13	A
USGS	11472200	1/4/90	13	A
USGS	11472200	1/5/90	12	A
USGS	11472200	1/6/90	11	A
USGS	11472200	1/7/90	5030	A
USGS	11472200	1/8/90	5200	A
USGS	11472200	1/9/90	2290	A
USGS	11472200	1/10/90	1110	A
USGS	11472200	1/11/90	539	A
USGS	11472200	1/12/90	739	A
USGS	11472200	1/13/90	1700	A
USGS	11472200	1/14/90	1100	A
USGS	11472200	1/15/90	615	A
USGS	11472200	1/16/90	418	A
USGS	11472200	1/17/90	307	A
USGS	11472200	1/18/90	229	A
USGS	11472200	1/19/90	183	A
USGS	11472200	1/20/90	147	A
USGS	11472200	1/21/90	121	A
USGS	11472200	1/22/90	106	A
USGS	11472200	1/23/90	93	A
USGS	11472200	1/24/90	82	A
USGS	11472200	1/25/90	75	A
USGS	11472200	1/26/90	70	A
USGS	11472200	1/27/90	67	A
USGS	11472200	1/28/90	58	A
USGS	11472200	1/29/90	56	A
USGS	11472200	1/30/90	697	A
USGS	11472200	1/31/90	678	A
USGS	11472200	2/1/90	786	A
USGS	11472200	2/2/90	880	A
USGS	11472200	2/3/90	1130	A
USGS	11472200	2/4/90	1170	A
USGS	11472200	2/5/90	815	A
USGS	11472200	2/6/90	904	A
USGS	11472200	2/7/90	569	A
USGS	11472200	2/8/90	449	A
USGS	11472200	2/9/90	442	A
USGS	11472200	2/10/90	344	A
USGS	11472200	2/11/90	279	A
USGS	11472200	2/12/90	236	A
USGS	11472200	2/13/90	194	A
USGS	11472200	2/14/90	165	A
USGS	11472200	2/15/90	150	A
USGS	11472200	2/16/90	1380	A
USGS	11472200	2/17/90	1090	A
USGS	11472200	2/18/90	791	A
USGS	11472200	2/19/90	635	A
USGS	11472200	2/20/90	528	A
USGS	11472200	2/21/90	456	A
USGS	11472200	2/22/90	464	A
USGS	11472200	2/23/90	407	A
USGS	11472200	2/24/90	341	A
USGS	11472200	2/25/90	286	A
USGS	11472200	2/26/90	241	A
USGS	11472200	2/27/90	205	A
USGS	11472200	2/28/90	179	A
USGS	11472200	3/1/90	158	A
USGS	11472200	3/2/90	260	A
USGS	11472200	3/3/90	505	A
USGS	11472200	3/4/90	797	A
USGS	11472200	3/5/90	868	A
USGS	11472200	3/6/90	550	A
USGS	11472200	3/7/90	394	A
USGS	11472200	3/8/90	336	A
USGS	11472200	3/9/90	276	A
USGS	11472200	3/10/90	489	A
USGS	11472200	3/11/90	543	A
USGS	11472200	3/12/90	422	A
USGS	11472200	3/13/90	322	A
USGS	11472200	3/14/90	526	A
USGS	11472200	3/15/90	596	A
USGS	11472200	3/16/90	432	A
USGS	11472200	3/17/90	339	A
USGS	11472200	3/18/90	287	A
USGS	11472200	3/19/90	245	A
USGS	11472200	3/20/90	209	A
USGS	11472200	3/21/90	184	A
USGS	11472200	3/22/90	166	A
USGS	11472200	3/23/90	147	A
USGS	11472200	3/24/90	121	A
USGS	11472200	3/25/90	107	A
USGS	11472200	3/26/90	96	A
USGS	11472200	3/27/90	89	A
USGS	11472200	3/28/90	82	A
USGS	11472200	3/29/90	75	A
USGS	11472200	3/30/90	70	A
USGS	11472200	3/31/90	64	A
USGS	11472200	4/1/90	59	A
USGS	11472200	4/2/90	55	A
USGS	11472200	4/3/90	51	A
USGS	11472200	4/4/90	49	A
USGS	11472200	4/5/90	46	A
USGS	11472200	4/6/90	43	A
USGS	11472200	4/7/90	41	A
USGS	11472200	4/8/90	41	A
USGS	11472200	4/9/90	41	A
USGS	11472200	4/10/90	39	A
USGS	11472200	4/11/90	37	A
USGS	11472200	4/12/90	36	A
USGS	11472200	4/13/90	34	A
USGS	11472200	4/14/90	33	A
USGS	11472200	4/15/90	32	A
USGS	11472200	4/16/90	32	A
USGS	11472200	4/17/90	31	A
USGS	11472200	4/18/90	31	A
USGS	11472200	4/19/90	30	A
USGS	11472200	4/20/90	30	A
USGS	11472200	4/21/90	30	A
USGS	11472200	4/22/90	30	A
USGS	11472200	4/23/90	41	A
USGS	11472200	4/24/90	56	A
USGS	11472200	4/25/90	40	A
USGS	11472200	4/26/90	34	A
USGS	11472200	4/27/90	31	A
USGS	11472200	4/28/90	28	A
USGS	11472200	4/29/90	26	A
USGS	11472200	4/30/90	25	A
USGS	11472200	5/1/90	24	A
USGS	11472200	5/2/90	23	A
USGS	11472200	5/3/90	22	A
USGS	11472200	5/4/90	21	A
USGS	11472200	5/5/90	19	A
USGS	11472200	5/6/90	19	A
USGS	11472200	5/7/90	18	A
USGS	11472200	5/8/90	17	A
USGS	11472200	5/9/90	16	A
USGS	11472200	5/10/90	16	A
USGS	11472200	5/11/90	16	A
USGS	11472200	5/12/90	15	A
USGS	11472200	5/13/90	15	A
USGS	11472200	5/14/90	14	A
USGS	11472200	5/15/90	13	A
USGS	11472200	5/16/90	12	A
USGS	11472200	5/17/90	12	A
USGS	11472200	5/18/90	11	A
USGS	11472200	5/19/90	12	A
USGS	11472200	5/20/90	32	A
USGS	11472200	5/21/90	51	A
USGS	11472200	5/22/90	1080	A
USGS	11472200	5/23/90	811	A
USGS	11472200	5/24/90	450	A
USGS	11472200	5/25/90	309	A
USGS	11472200	5/26/90	659	A
USGS	11472200	5/27/90	4270	A
USGS	11472200	5/28/90	1970	A
USGS	11472200	5/29/90	1100	A
USGS	11472200	5/30/90	1550	A
USGS	11472200	5/31/90	1750	A
USGS	11472200	6/1/90	1210	A
USGS	11472200	6/2/90	840	A
USGS	11472200	6/3/90	629	A
USGS	11472200	6/4/90	518	A
USGS	11472200	6/5/90	442	A
USGS	11472200	6/6/90	380	A:e
USGS	11472200	6/7/90	302	A:e
USGS	11472200	6/8/90	250	A:e
USGS	11472200	6/9/90	215	A:e
USGS	11472200	6/10/90	170	A:e
USGS	11472200	6/11/90	150	A:e
USGS	11472200	6/12/90	122	A:e
USGS	11472200	6/13/90	100	A:e
USGS	11472200	6/14/90	87	A:e
USGS	11472200	6/15/90	73	A:e
USGS	11472200	6/16/90	62	A:e
USGS	11472200	6/17/90	53	A:e
USGS	11472200	6/18/90	44	A
USGS	11472200	6/19/90	39	A
USGS	11472200	6/20/90	33	A
USGS	11472200	6/21/90	30	A
USGS	11472200	6/22/90	26	A
USGS	11472200	6/23/90	24	A
USGS	11472200	6/24/90	24	A
USGS	11472200	6/25/90	23	A
USGS	11472200	6/26/90	21	A
USGS	11472200	6/27/90	19	A
USGS	11472200	6/28/90	19	A
USGS	11472200	6/29/90	19	A
USGS	11472200	6/30/90	19	A
USGS	11472200	7/1/90	18	A
USGS	11472200	7/2/90	17	A
USGS	11472200	7/3/90	16	A
USGS	11472200	7/4/90	16	A
USGS	11472200	7/5/90	16	A
USGS	11472200	7/6/90	17	A
USGS	11472200	7/7/90	17	A
USGS	11472200	7/8/90	16	A
USGS	11472200	7/9/90	15	A
USGS	11472200	7/10/90	13	A
USGS	11472200	7/11/90	12	A
USGS	11472200	7/12/90	11	A
USGS	11472200	7/13/90	10	A
USGS	11472200	7/14/90	9.5	A
USGS	11472200	7/15/90	8.9	A
USGS	11472200	7/16/90	8.3	A
USGS	11472200	7/17/90	7.5	A
USGS	11472200	7/18/90	7.7	A
USGS	11472200	7/19/90	7.9	A
USGS	11472200	7/20/90	7.5	A
USGS	11472200	7/21/90	7.2	A
USGS	11472200	7/22/90	7.1	A
USGS	11472200	7/23/90	7.2	A
USGS	11472200	7/24/90	6.1	A
USGS	11472200	7/25/90	6.3	A
USGS	11472200	7/26/90	6.7	A
USGS	11472200	7/27/90	6.4	A
USGS	11472200	7/28/90	6.3	A
USGS	11472200	7/29/90	6.6	A
USGS	11472200	7/30/90	6.3	A
USGS	11472200	7/31/90	5.8	A
USGS	11472200	8/1/90	5	A
USGS	11472200	8/2/90	5.2	A
USGS	11472200	8/3/90	4.6	A
USGS	11472200	8/4/90	4.5	A
USGS	11472200	8/5/90	4.1	A
USGS	11472200	8/6/90	4.5	A
USGS	11472200	8/7/90	4.1	A
USGS	11472200	8/8/90	3.5	A
USGS	11472200	8/9/90	3.3	A
USGS	11472200	8/10/90	2.8	A
USGS	11472200	8/11/90	2.5	A
USGS	11472200	8/12/90	2.2	A
USGS	11472200	8/13/90	2.2	A
USGS	11472200	8/14/90	2.7	A
USGS	11472200	8/15/90	2.6	A
USGS	11472200	8/16/90	2.3	A
USGS	11472200	8/17/90	3.7	A
USGS	11472200	8/18/90	4.5	A
USGS	11472200	8/19/90	4.3	A
USGS	11472200	8/20/90	4.1	A
USGS	11472200	8/21/90	3.1	A
USGS	11472200	8/22/90	2.4	A
USGS	11472200	8/23/90	1.9	A
USGS	11472200	8/24/90	1.5	A
USGS	11472200	8/25/90	1.3	A
USGS	11472200	8/26/90	1.3	A
USGS	11472200	8/27/90	1.4	A
USGS	11472200	8/28/90	1.5	A
USGS	11472200	8/29/90	1.5	A
USGS	11472200	8/30/90	1.2	A
USGS	11472200	8/31/90	1.1	A
USGS	11472200	9/1/90	0.97	A
USGS	11472200	9/2/90	0.93	A
USGS	11472200	9/3/90	0.89	A
USGS	11472200	9/4/90	0.87	A
USGS	11472200	9/5/90	0.75	A
USGS	11472200	9/6/90	0.66	A
USGS	11472200	9/7/90	0.54	A
USGS	11472200	9/8/90	0.49	A
USGS	11472200	9/9/90	0.54	A
USGS	11472200	9/10/90	0.57	A
USGS	11472200	9/11/90	0.55	A
USGS	11472200	9/12/90	0.51	A
USGS	11472200	9/13/90	0.43	A
USGS	11472200	9/14/90	0.37	A
USGS	11472200	9/15/90	0.36	A
USGS	11472200	9/16/90	0.39	A
USGS	11472200	9/17/90	0.47	A
USGS	11472200	9/18/90	0.46	A
USGS	11472200	9/19/90	0.47	A
USGS	11472200	9/20/90	0.47	A
USGS	11472200	9/21/90	0.47	A
USGS	11472200	9/22/90	0.45	A
USGS	11472200	9/23/90	0.42	A
USGS	11472200	9/24/90	0.5	A
USGS	11472200	9/25/90	0.57	A
USGS	11472200	9/26/90	0.67	A
USGS	11472200	9/27/90	0.75	A
USGS	11472200	9/28/90	0.78	A
USGS	11472200	9/29/90	0.67	A
USGS	11472200	9/30/90	0.66	A
USGS	11472200	10/1/90	0.73	A
USGS	11472200	10/2/90	0.71	A
USGS	11472200	10/3/90	0.64	A
USGS	11472200	10/4/90	0.6	A
USGS	11472200	10/5/90	0.5	A
USGS	11472200	10/6/90	0.45	A
USGS	11472200	10/7/90	0.45	A
USGS	11472200	10/8/90	0.4	A
USGS	11472200	10/9/90	0.4	A
USGS	11472200	10/10/90	0.4	A
USGS	11472200	10/11/90	0.42	A
USGS	11472200	10/12/90	0.42	A
USGS	11472200	10/13/90	0.42	A
USGS	11472200	10/14/90	0.44	A
USGS	11472200	10/15/90	0.42	A
USGS	11472200	10/16/90	0.45	A
USGS	11472200	10/17/90	0.41	A
USGS	11472200	10/18/90	0.5	A
USGS	11472200	10/19/90	1.1	A
USGS	11472200	10/20/90	1.3	A
USGS	11472200	10/21/90	1.2	A
USGS	11472200	10/22/90	1.1	A
USGS	11472200	10/23/90	1.1	A
USGS	11472200	10/24/90	1.2	A
USGS	11472200	10/25/90	1.1	A
USGS	11472200	10/26/90	1.1	A
USGS	11472200	10/27/90	1.1	A
USGS	11472200	10/28/90	1	A
USGS	11472200	10/29/90	0.89	A
USGS	11472200	10/30/90	0.86	A
USGS	11472200	10/31/90	4.3	A
USGS	11472200	11/1/90	6.4	A
USGS	11472200	11/2/90	5.6	A
USGS	11472200	11/3/90	2.2	A
USGS	11472200	11/4/90	1.5	A
USGS	11472200	11/5/90	1.3	A
USGS	11472200	11/6/90	1.1	A
USGS	11472200	11/7/90	0.9	A
USGS	11472200	11/8/90	0.83	A
USGS	11472200	11/9/90	0.81	A
USGS	11472200	11/10/90	0.73	A
USGS	11472200	11/11/90	0.72	A
USGS	11472200	11/12/90	0.72	A
USGS	11472200	11/13/90	0.66	A
USGS	11472200	11/14/90	0.92	A
USGS	11472200	11/15/90	1	A
USGS	11472200	11/16/90	0.99	A
USGS	11472200	11/17/90	0.82	A
USGS	11472200	11/18/90	0.73	A
USGS	11472200	11/19/90	0.73	A
USGS	11472200	11/20/90	0.87	A
USGS	11472200	11/21/90	0.9	A
USGS	11472200	11/22/90	0.83	A
USGS	11472200	11/23/90	0.74	A
USGS	11472200	11/24/90	0.72	A
USGS	11472200	11/25/90	1.1	A
USGS	11472200	11/26/90	2.2	A
USGS	11472200	11/27/90	1.9	A
USGS	11472200	11/28/90	2.7	A
USGS	11472200	11/29/90	2.4	A
USGS	11472200	11/30/90	1.9	A
USGS	11472200	12/1/90	1.4	A
USGS	11472200	12/2/90	1.1	A
USGS	11472200	12/3/90	0.87	A
USGS	11472200	12/4/90	0.84	A
USGS	11472200	12/5/90	0.9	A
USGS	11472200	12/6/90	0.9	A
USGS	11472200	12/7/90	0.9	A
USGS	11472200	12/8/90	0.9	A
USGS	11472200	12/9/90	1.2	A
USGS	11472200	12/10/90	4.5	A
USGS	11472200	12/11/90	8.4	A
USGS	11472200	12/12/90	13	A
USGS	11472200	12/13/90	9.1	A
USGS	11472200	12/14/90	6.2	A
USGS	11472200	12/15/90	7.9	A
USGS	11472200	12/16/90	12	A
USGS	11472200	12/17/90	13	A
USGS	11472200	12/18/90	10	A
USGS	11472200	12/19/90	8.8	A
USGS	11472200	12/20/90	11	A
USGS	11472200	12/21/90	11	A
USGS	11472200	12/22/90	7.7	A
USGS	11472200	12/23/90	4.7	A:e
USGS	11472200	12/24/90	4.1	A:e
USGS	11472200	12/25/90	3.6	A:e
USGS	11472200	12/26/90	3.3	A:e
USGS	11472200	12/27/90	4.5	A:e
USGS	11472200	12/28/90	5.3	A:e
USGS	11472200	12/29/90	4.1	A:e
USGS	11472200	12/30/90	3.5	A:e
USGS	11472200	12/31/90	3	A:e
USGS	11472200	1/1/91	2.8	A:e
USGS	11472200	1/2/91	2.5	A:e
USGS	11472200	1/3/91	2.3	A:e
USGS	11472200	1/4/91	2.1	A:e
USGS	11472200	1/5/91	2	A:e
USGS	11472200	1/6/91	1.9	A:e
USGS	11472200	1/7/91	1.8	A:e
USGS	11472200	1/8/91	3	A:e
USGS	11472200	1/9/91	6.3	A:e
USGS	11472200	1/10/91	5.5	A:e
USGS	11472200	1/11/91	4.7	A:e
USGS	11472200	1/12/91	4.1	A:e
USGS	11472200	1/13/91	6	A:e
USGS	11472200	1/14/91	10	A:e
USGS	11472200	1/15/91	30	A:e
USGS	11472200	1/16/91	23	A
USGS	11472200	1/17/91	17	A
USGS	11472200	1/18/91	14	A
USGS	11472200	1/19/91	12	A
USGS	11472200	1/20/91	11	A
USGS	11472200	1/21/91	9.3	A
USGS	11472200	1/22/91	7.1	A:e
USGS	11472200	1/23/91	5.2	A:e
USGS	11472200	1/24/91	4.2	A:e
USGS	11472200	1/25/91	3.8	A:e
USGS	11472200	1/26/91	3.4	A:e
USGS	11472200	1/27/91	3.4	A:e
USGS	11472200	1/28/91	2.7	A:e
USGS	11472200	1/29/91	3	A:e
USGS	11472200	1/30/91	3	A:e
USGS	11472200	1/31/91	3	A:e
USGS	11472200	2/1/91	2.7	A:e
USGS	11472200	2/2/91	100	A:e
USGS	11472200	2/3/91	50	A:e
USGS	11472200	2/4/91	70	A:e
USGS	11472200	2/5/91	85	A:e
USGS	11472200	2/6/91	33	A:e
USGS	11472200	2/7/91	25	A:e
USGS	11472200	2/8/91	21	A:e
USGS	11472200	2/9/91	19	A:e
USGS	11472200	2/10/91	18	A:e
USGS	11472200	2/11/91	16	A:e
USGS	11472200	2/12/91	14	A:e
USGS	11472200	2/13/91	13	A:e
USGS	11472200	2/14/91	13	A:e
USGS	11472200	2/15/91	12	A:e
USGS	11472200	2/16/91	11	A:e
USGS	11472200	2/17/91	10	A:e
USGS	11472200	2/18/91	10	A:e
USGS	11472200	2/19/91	9.3	A:e
USGS	11472200	2/20/91	8.7	A:e
USGS	11472200	2/21/91	8.3	A:e
USGS	11472200	2/22/91	7.9	A:e
USGS	11472200	2/23/91	7.6	A:e
USGS	11472200	2/24/91	7.3	A:e
USGS	11472200	2/25/91	7.2	A:e
USGS	11472200	2/26/91	7.1	A:e
USGS	11472200	2/27/91	7.1	A
USGS	11472200	2/28/91	9.6	A
USGS	11472200	3/1/91	291	A
USGS	11472200	3/2/91	1590	A
USGS	11472200	3/3/91	3860	A
USGS	11472200	3/4/91	4720	A
USGS	11472200	3/5/91	2160	A
USGS	11472200	3/6/91	1060	A
USGS	11472200	3/7/91	521	A
USGS	11472200	3/8/91	280	A
USGS	11472200	3/9/91	195	A
USGS	11472200	3/10/91	208	A
USGS	11472200	3/11/91	255	A
USGS	11472200	3/12/91	896	A:e
USGS	11472200	3/13/91	668	A:e
USGS	11472200	3/14/91	510	A:e
USGS	11472200	3/15/91	488	A:e
USGS	11472200	3/16/91	357	A:e
USGS	11472200	3/17/91	345	A:e
USGS	11472200	3/18/91	420	A:e
USGS	11472200	3/19/91	475	A:e
USGS	11472200	3/20/91	532	A:e
USGS	11472200	3/21/91	479	A:e
USGS	11472200	3/22/91	467	A:e
USGS	11472200	3/23/91	995	A:e
USGS	11472200	3/24/91	1050	A:e
USGS	11472200	3/25/91	968	A:e
USGS	11472200	3/26/91	929	A:e
USGS	11472200	3/27/91	804	A:e
USGS	11472200	3/28/91	673	A:e
USGS	11472200	3/29/91	610	A:e
USGS	11472200	3/30/91	458	A:e
USGS	11472200	3/31/91	293	A:e
USGS	11472200	4/1/91	238	A:e
USGS	11472200	4/2/91	235	A:e
USGS	11472200	4/3/91	218	A:e
USGS	11472200	4/4/91	192	A:e
USGS	11472200	4/5/91	163	A:e
USGS	11472200	4/6/91	158	A:e
USGS	11472200	4/7/91	155	A:e
USGS	11472200	4/8/91	150	A:e
USGS	11472200	4/9/91	130	A:e
USGS	11472200	4/10/91	97	A:e
USGS	11472200	4/11/91	88	A
USGS	11472200	4/12/91	75	A
USGS	11472200	4/13/91	66	A
USGS	11472200	4/14/91	60	A
USGS	11472200	4/15/91	56	A
USGS	11472200	4/16/91	53	A
USGS	11472200	4/17/91	49	A
USGS	11472200	4/18/91	48	A
USGS	11472200	4/19/91	44	A
USGS	11472200	4/20/91	42	A
USGS	11472200	4/21/91	43	A
USGS	11472200	4/22/91	41	A
USGS	11472200	4/23/91	37	A
USGS	11472200	4/24/91	40	A
USGS	11472200	4/25/91	50	A
USGS	11472200	4/26/91	103	A
USGS	11472200	4/27/91	64	A
USGS	11472200	4/28/91	46	A
USGS	11472200	4/29/91	37	A
USGS	11472200	4/30/91	31	A
USGS	11472200	5/1/91	30	A
USGS	11472200	5/2/91	32	A
USGS	11472200	5/3/91	28	A
USGS	11472200	5/4/91	22	A
USGS	11472200	5/5/91	20	A
USGS	11472200	5/6/91	19	A
USGS	11472200	5/7/91	17	A
USGS	11472200	5/8/91	15	A
USGS	11472200	5/9/91	16	A
USGS	11472200	5/10/91	14	A
USGS	11472200	5/11/91	13	A
USGS	11472200	5/12/91	12	A
USGS	11472200	5/13/91	12	A
USGS	11472200	5/14/91	14	A
USGS	11472200	5/15/91	15	A
USGS	11472200	5/16/91	12	A
USGS	11472200	5/17/91	15	A
USGS	11472200	5/18/91	22	A
USGS	11472200	5/19/91	18	A
USGS	11472200	5/20/91	16	A
USGS	11472200	5/21/91	15	A
USGS	11472200	5/22/91	12	A
USGS	11472200	5/23/91	10	A
USGS	11472200	5/24/91	9.2	A
USGS	11472200	5/25/91	8	A
USGS	11472200	5/26/91	7.2	A
USGS	11472200	5/27/91	7	A
USGS	11472200	5/28/91	6.6	A
USGS	11472200	5/29/91	6	A
USGS	11472200	5/30/91	6.8	A
USGS	11472200	5/31/91	8.6	A
USGS	11472200	6/1/91	8.6	A
USGS	11472200	6/2/91	7.2	A
USGS	11472200	6/3/91	6.4	A
USGS	11472200	6/4/91	5.8	A
USGS	11472200	6/5/91	5	A
USGS	11472200	6/6/91	5	A
USGS	11472200	6/7/91	4.3	A
USGS	11472200	6/8/91	3.4	A
USGS	11472200	6/9/91	3.4	A
USGS	11472200	6/10/91	3	A
USGS	11472200	6/11/91	2.4	A
USGS	11472200	6/12/91	1.9	A
USGS	11472200	6/13/91	1.8	A
USGS	11472200	6/14/91	1.6	A
USGS	11472200	6/15/91	1.5	A
USGS	11472200	6/16/91	1.3	A
USGS	11472200	6/17/91	1.2	A
USGS	11472200	6/18/91	1.2	A
USGS	11472200	6/19/91	1.1	A
